"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDR27","OUT035",2312.99049604971
"FDF33","OUT013",1777.5921013461
"FDJ36","OUT046",1696.11379530542
"FDP33","OUT049",4095.06006439158
"FDG17","OUT046",3906.57234836084
"FDG47","OUT027",5585.73255281848
"NCW29","OUT046",2034.55283405711
"DRH59","OUT017",1269.47369564349
"FDR32","OUT017",3756.2762729846
"FDP48","OUT035",3074.44464771997
"FDG17","OUT035",4035.06397906349
"DRJ59","OUT017",782.029684335664
"FDY48","OUT027",3107.68796558336
"FDB02","OUT046",2843.35026858628
"FDN10","OUT019",-9.40036547670973
"NCD55","OUT035",845.62803684736
"FDX34","OUT013",1966.25038556366
"FDZ38","OUT045",2685.40110567103
"DRF37","OUT049",4194.33403291429
"DRL47","OUT019",79.2675558820206
"FDL27","OUT035",1222.89616371796
"NCP53","OUT035",3851.09478528977
"FDT03","OUT019",1063.27748189485
"FDJ28","OUT035",3196.74563736228
"FDF40","OUT018",3680.2508167581
"FDA32","OUT035",3575.14678315864
"NCP02","OUT017",1055.05338585961
"FDZ31","OUT045",3053.6020166545
"NCQ29","OUT013",4119.48463929908
"FDP57","OUT010",-206.389270685766
"FDL32","OUT027",3286.47827231068
"DRB01","OUT035",3166.36331136311
"FDJ40","OUT046",1800.47035235302
"FDO24","OUT018",2238.37130927595
"FDO11","OUT018",3673.8386315069
"FDA56","OUT035",2077.75582198288
"FDF02","OUT045",1610.32462624122
"FDA10","OUT013",1960.70443765006
"NCI55","OUT017",2028.58526929978
"FDZ40","OUT010",-988.616942383529
"FDV08","OUT049",826.577494785077
"FDN48","OUT013",1476.00354716378
"FDU57","OUT017",2537.8206618648
"DRF49","OUT013",1834.7210227405
"FDS02","OUT035",3267.30792206871
"FDS43","OUT046",2988.57302912968
"FDT16","OUT013",4142.26661010192
"FDX19","OUT027",5131.51204792659
"FDK15","OUT046",1593.45891481505
"DRA12","OUT049",2344.02144096514
"FDY35","OUT017",926.988516984673
"NCU42","OUT013",2717.00802082388
"FDD26","OUT013",3002.44586397383
"FDR11","OUT018",2319.95029017866
"NCP53","OUT045",3689.81361194624
"FDP34","OUT045",2430.13243973443
"NCV41","OUT019",-147.200601996699
"FDN20","OUT018",2403.28584763584
"FDZ16","OUT018",2804.65508822652
"FDZ28","OUT049",2151.57873842645
"NCL55","OUT013",3994.78469038456
"NCJ17","OUT046",1338.80008009279
"FDT37","OUT046",4034.98172917879
"FDV51","OUT049",2786.97970873443
"FDZ28","OUT035",2227.92129658437
"FDN27","OUT013",1920.60620026921
"FDS14","OUT019",650.114280697278
"FDZ58","OUT045",1890.46951440534
"FDD46","OUT046",2475.06498716469
"FDJ03","OUT035",1005.23410424356
"FDU03","OUT010",1019.42790780522
"FDA33","OUT027",3830.45025551497
"NCW53","OUT035",3162.92978306689
"NCC55","OUT017",719.068528439744
"FDP52","OUT019",1759.41658831298
"FDE39","OUT049",2028.16252339674
"FDB44","OUT035",3482.96745459124
"FDG59","OUT013",682.1081875342
"FDI05","OUT013",1268.69723137904
"FDF59","OUT045",1975.78728964271
"FDM39","OUT019",988.269848041266
"FDB14","OUT013",1522.88757389238
"NCS05","OUT019",232.42716521402
"DRJ35","OUT045",953.336707507359
"FDO31","OUT019",-536.204398486033
"FDA31","OUT046",2773.8610621821
"FDX40","OUT049",748.645971208359
"FDW56","OUT045",2996.79919560585
"FDH09","OUT018",595.757531585761
"FDA52","OUT019",928.625781688507
"FDF20","OUT019",1267.5643918387
"FDE40","OUT046",1064.87816547414
"NCU17","OUT046",1583.71395121203
"NCP14","OUT035",1808.36716664994
"FDN25","OUT027",2432.13467352787
"FDU39","OUT049",1095.44065029734
"NCM05","OUT017",4241.74951946843
"FDU07","OUT017",2506.38856800165
"FDF28","OUT049",2142.84800814882
"FDR57","OUT049",2675.7307955522
"FDJ33","OUT013",2021.33245840017
"DRH23","OUT035",1030.86940530854
"FDQ52","OUT046",3914.10381819384
"DRK13","OUT035",3246.18235330674
"FDP09","OUT046",3357.13060789337
"FDR08","OUT027",3210.82689392602
"FDV50","OUT045",1885.69914314134
"FDT13","OUT049",3119.70625413121
"FDJ27","OUT027",3096.75764128074
"FDH21","OUT046",2533.89439416544
"FDW14","OUT027",2913.2412515324
"FDL52","OUT049",813.762950555829
"FDW28","OUT017",3216.93733566671
"FDL40","OUT049",1663.78971493788
"FDE24","OUT046",2277.76165994964
"FDX35","OUT049",3728.99938764034
"FDP46","OUT017",1518.66524265729
"FDX56","OUT045",3242.98983027319
"FDQ45","OUT049",3090.11776000344
"FDK50","OUT027",4026.10090770318
"FDY26","OUT045",3327.80725226112
"FDQ09","OUT017",1922.48736992335
"FDN39","OUT049",2835.35186729757
"FDP13","OUT017",822.221529033485
"FDR51","OUT013",2459.18334307671
"FDZ49","OUT010",1576.47158014903
"FDL28","OUT018",3382.89257674177
"FDZ10","OUT035",2141.47268086888
"FDK38","OUT013",2401.70506512013
"DRL49","OUT027",3725.08464169616
"FDR15","OUT013",2535.92208074952
"FDQ24","OUT035",4097.62334545692
"FDD56","OUT013",2881.65063497228
"NCR42","OUT046",564.363836134915
"FDH52","OUT045",1028.57002389279
"FDH57","OUT019",198.914834930219
"FDR15","OUT010",673.935215119115
"FDJ34","OUT035",2163.12796233039
"FDW37","OUT035",1612.02618557913
"FDQ23","OUT018",1361.24372643438
"FDP34","OUT013",2541.18925741481
"FDE04","OUT027",4373.12715496014
"FDC48","OUT045",1253.67817092792
"FDA47","OUT019",712.946364683918
"FDI35","OUT018",2588.44835259469
"NCV05","OUT013",2510.89432117866
"FDR28","OUT045",2570.02987323742
"FDH31","OUT017",1734.95938809588
"FDP59","OUT019",-180.272770355179
"FDS19","OUT018",1019.37503621627
"FDM60","OUT045",682.979868405561
"FDJ44","OUT018",2518.83249130158
"DRH51","OUT017",1482.00185592018
"DRC25","OUT017",1459.30671998986
"DRE25","OUT013",1507.6134787267
"NCX05","OUT049",1897.33673436326
"FDR11","OUT017",2662.5492598044
"DRP47","OUT045",3849.47887035975
"DRC49","OUT019",389.518169449177
"FDQ47","OUT027",2105.78223104992
"FDL20","OUT013",1802.63915324101
"FDM34","OUT035",2218.55649867551
"NCN55","OUT013",3777.29313094916
"FDD41","OUT035",1842.51129488997
"FDE52","OUT049",1598.57062838947
"NCT18","OUT019",937.027840039814
"FDJ32","OUT018",722.928107027895
"FDE16","OUT046",3332.6611869098
"FDZ09","OUT045",2533.0690790406
"DRZ11","OUT046",1982.71057815881
"FDK41","OUT049",1472.71992584618
"FDE56","OUT049",1138.52275832545
"FDH34","OUT013",2993.58540191382
"DRI49","OUT013",1293.37485971455
"DRI59","OUT046",3537.12309473072
"DRC36","OUT049",2887.30395293077
"FDS15","OUT019",-160.468667113683
"FDI07","OUT018",2887.1135409072
"FDZ15","OUT018",1630.0779409762
"NCX41","OUT027",4769.76197186414
"NCO29","OUT019",747.330301079726
"FDF57","OUT013",2763.75293644656
"FDI33","OUT035",1609.15281879512
"DRJ47","OUT049",2822.13689269259
"FDB34","OUT046",1405.44565434895
"FDY22","OUT027",3760.95701165728
"DRL11","OUT017",2616.89335939897
"FDY46","OUT035",3144.09265047032
"FDG17","OUT013",3898.25625876212
"FDE52","OUT018",1200.96467065526
"DRP47","OUT027",5369.03817984756
"FDO01","OUT010",204.598514542913
"FDL09","OUT046",2736.02066456851
"FDR57","OUT013",2595.16726275713
"DRD37","OUT035",946.326227920319
"FDQ36","OUT027",2136.2828642445
"FDL33","OUT049",3208.64442281838
"FDL48","OUT045",809.71955666389
"FDL28","OUT049",3769.03221223377
"NCN29","OUT046",801.133472576185
"FDO13","OUT035",2799.27561506622
"FDB38","OUT045",2567.70506799423
"FDI36","OUT035",3295.14072330408
"FDI58","OUT035",1644.95882830721
"FDH22","OUT018",1752.90310703794
"FDQ27","OUT013",1759.62461604616
"FDT33","OUT046",2701.32449691083
"FDC56","OUT045",1834.48333753541
"FDF14","OUT046",2491.00207653625
"FDQ39","OUT017",3160.66828190732
"NCM43","OUT017",2715.06837727759
"FDS46","OUT035",2093.06082358034
"FDI22","OUT049",3361.11102412502
"NCE43","OUT045",2626.03207776009
"FDZ36","OUT010",1105.39620178265
"FDR13","OUT019",1.43867146214263
"FDP46","OUT018",1154.41471088036
"FDW56","OUT019",1159.75174952574
"FDB40","OUT017",2492.1179918499
"FDM28","OUT018",2570.61044151652
"FDV49","OUT013",4194.75924262596
"NCS53","OUT018",2199.75497585751
"FDO03","OUT049",3752.93457736722
"FDT15","OUT035",3113.51836514121
"FDD33","OUT049",3728.02555824006
"FDX13","OUT017",4048.56306494627
"FDH60","OUT013",3194.00114563469
"DRH51","OUT046",1382.25158921528
"NCL07","OUT049",797.296047402908
"FDW51","OUT045",3354.28999153356
"FDF21","OUT019",1142.07133217814
"FDH26","OUT019",401.662152220592
"FDJ03","OUT049",986.051782823338
"FDU35","OUT017",1676.74666543711
"DRL01","OUT018",3390.03443060815
"FDE59","OUT045",576.442472402077
"FDI60","OUT035",1241.04325220097
"DRH39","OUT035",1391.7328403687
"FDK36","OUT049",937.322511666761
"FDN52","OUT045",1334.83448488806
"FDU12","OUT017",4269.54801233903
"NCT05","OUT027",5457.24250972114
"FDS37","OUT027",3320.83788360372
"FDK24","OUT017",878.551937824486
"DRF36","OUT013",3064.18991932307
"FDN46","OUT010",-259.640676588929
"NCN06","OUT045",2497.92930896573
"FDD59","OUT035",1480.38040050863
"FDM14","OUT045",1698.73842120575
"FDO10","OUT018",709.198785295002
"FDU35","OUT013",1608.83971095677
"NCA30","OUT018",2684.66324223639
"NCO41","OUT049",1642.59287609956
"FDI24","OUT046",2804.03503611796
"FDZ16","OUT046",3085.89274644514
"FDV47","OUT046",1355.13667464105
"FDV16","OUT045",576.056381067317
"FDZ22","OUT035",1466.44904087111
"FDO20","OUT010",2123.10121402835
"FDW38","OUT013",991.741718396534
"FDW52","OUT045",2600.31900112439
"FDT43","OUT019",-1007.14265672452
"NCS29","OUT045",4075.58683520192
"NCC31","OUT017",2560.1017570153
"FDA21","OUT017",3074.40109473809
"FDQ55","OUT046",1918.50128942935
"NCE54","OUT049",1323.23579571084
"FDD45","OUT017",1604.28719531188
"NCP17","OUT017",1141.76531145665
"FDR47","OUT035",3214.19070763075
"DRM35","OUT013",2833.53122977262
"FDR47","OUT019",1191.83997583769
"FDX19","OUT010",1793.85971367988
"FDV22","OUT027",3993.30632023971
"FDQ46","OUT027",3212.5095845947
"DRO47","OUT045",1703.01890072872
"FDB44","OUT010",1461.88742873676
"FDN02","OUT010",1345.28473099896
"FDW10","OUT045",2717.36538232417
"FDJ41","OUT019",2246.13593630626
"FDM50","OUT046",1022.80911477577
"FDW10","OUT035",2957.46317887578
"FDY48","OUT049",1738.12766369723
"NCE30","OUT027",4777.54908163213
"FDO04","OUT045",893.621594045235
"FDQ26","OUT010",-878.574448233728
"NCX29","OUT018",2033.791288155
"FDE39","OUT046",1900.29895674396
"NCR54","OUT027",4512.39860477833
"NCP55","OUT027",2384.69222592166
"FDX22","OUT017",3480.06066692297
"FDI05","OUT035",1377.68183182487
"FDC51","OUT027",3492.32056538055
"FDC10","OUT013",1961.89944054752
"FDJ46","OUT045",2720.79883769276
"FDV10","OUT010",-1101.49507973568
"FDX12","OUT027",5308.43703082496
"FDL43","OUT019",-598.18436619762
"DRB13","OUT046",3045.41323479403
"FDF59","OUT027",3478.25935204626
"FDT35","OUT049",2815.18355163324
"NCJ19","OUT035",1078.69005733736
"FDT35","OUT018",2471.4874593846
"FDI48","OUT046",883.317925570778
"DRC24","OUT019",539.187327256452
"NCZ05","OUT017",1725.56060073159
"FDJ57","OUT049",3098.57774842946
"FDX11","OUT017",3031.53218706428
"FDE09","OUT035",1929.26845988269
"NCK06","OUT049",1999.35187216141
"DRE37","OUT017",3094.86095180564
"FDV56","OUT046",1761.95193796669
"FDY43","OUT017",2770.07217243973
"FDV35","OUT013",2482.45355116937
"FDF05","OUT019",2231.15079819755
"FDA36","OUT035",3071.87919076702
"FDS13","OUT027",5567.30970191938
"FDU47","OUT013",2343.0477716382
"FDI36","OUT010",1256.77460341863
"FDH48","OUT046",1399.91309543495
"FDZ14","OUT013",2014.99888274766
"FDS46","OUT013",1996.42666458326
"FDE21","OUT017",1996.51053377836
"FDA26","OUT049",3616.65811025884
"FDV12","OUT046",1645.7310906705
"FDL46","OUT019",-44.3108403402868
"FDN57","OUT013",2323.34531282234
"NCJ18","OUT017",1930.44758430222
"FDO36","OUT045",2795.03071866491
"FDX55","OUT018",3136.34094480123
"FDT25","OUT019",70.6583524711073
"FDD16","OUT049",1324.10201021853
"NCX18","OUT013",3132.99913677729
"NCG55","OUT018",1531.17427000423
"NCV18","OUT049",1405.42980972193
"NCS18","OUT035",1844.25400868346
"FDC37","OUT045",1656.668041452
"FDE47","OUT046",1985.13958458715
"DRG49","OUT019",1951.40179074172
"FDC39","OUT049",3355.8818385116
"FDH24","OUT019",662.533213432455
"FDV39","OUT027",4617.48305529578
"NCL17","OUT045",2210.95622056017
"NCY53","OUT035",1928.0854568482
"FDH52","OUT013",1119.48817275846
"NCD19","OUT018",610.035686989621
"FDI44","OUT046",1259.05365107966
"DRD49","OUT027",5153.68443475235
"FDN08","OUT035",2079.06279403847
"FDO20","OUT027",5454.8864983646
"FDY02","OUT046",4164.78074556579
"FDX23","OUT045",1446.48640182112
"FDX01","OUT017",1955.38383749915
"FDH20","OUT027",3052.53390996968
"NCX41","OUT017",3429.35280519332
"FDD21","OUT027",3338.28118768421
"DRH11","OUT019",-1005.54008244453
"DRE60","OUT018",3235.93406026556
"FDB10","OUT013",3762.71160830512
"FDH38","OUT013",1916.29811808676
"NCL07","OUT018",372.343067088201
"FDD48","OUT046",1824.86370259448
"NCT54","OUT027",2912.46199764712
"FDF32","OUT027",4608.44889725474
"DRH51","OUT045",1343.25465111432
"DRG03","OUT035",2621.0714333287
"NCY42","OUT019",393.974933038954
"FDH32","OUT017",1630.63600614419
"NCJ06","OUT027",3352.17824068299
"FDH47","OUT027",3021.61833250016
"FDZ08","OUT018",1080.6153612313
"FDK16","OUT017",1621.5599132651
"DRG01","OUT018",948.869916073264
"NCM53","OUT027",3108.02872077964
"NCB07","OUT035",3243.5574814398
"NCZ06","OUT035",4095.30021484008
"FDU48","OUT049",2169.71570632039
"NCB55","OUT027",2389.53403159515
"FDP15","OUT013",4094.74202520052
"FDF17","OUT046",3123.71951936269
"NCN06","OUT049",2692.58370861906
"DRM48","OUT018",351.817873194225
"FDH10","OUT046",3056.35243425781
"FDC60","OUT018",1164.38118340586
"FDE35","OUT018",731.244889973926
"DRI23","OUT013",2587.96747597905
"NCR38","OUT013",3983.79084348061
"FDP04","OUT035",1185.37398258896
"NCW17","OUT045",1997.26901225834
"FDX34","OUT017",2041.89221826742
"NCK53","OUT045",1495.67504645557
"NCO54","OUT010",-962.356133662061
"NCH55","OUT046",2014.24450786907
"FDT44","OUT027",3314.68437681357
"DRG49","OUT046",3811.47910969957
"FDX46","OUT010",-890.709443968414
"DRG36","OUT049",2789.32908748301
"FDU37","OUT049",1429.73675221157
"FDK10","OUT049",3026.29326713765
"DRF37","OUT027",5533.0746592305
"FDC44","OUT035",1925.23299892226
"FDP15","OUT046",4060.68465811112
"FDZ27","OUT027",2302.11210830094
"FDY22","OUT019",408.121126976191
"DRG51","OUT035",2793.97689621805
"FDN58","OUT045",3656.61111675206
"FDW01","OUT049",2557.03917806842
"FDX24","OUT018",1232.41353457461
"FDO51","OUT017",880.425356913224
"FDJ52","OUT027",4035.7489539559
"NCY06","OUT010",146.415642850454
"FDE20","OUT018",2463.11358466878
"FDT23","OUT010",-597.573788752866
"FDQ51","OUT046",895.262223544685
"FDE35","OUT046",1045.46631700249
"FDB46","OUT013",3410.80417091311
"NCG19","OUT035",3773.37363353722
"NCL06","OUT018",3790.38715288632
"FDT36","OUT019",-1293.75482429568
"FDC56","OUT049",2022.95752353016
"FDJ26","OUT049",3513.31696471416
"FDZ59","OUT017",2812.5061325783
"FDV11","OUT027",4297.93447807597
"FDR13","OUT010",-1.74144755466699
"FDI15","OUT018",3857.53934817317
"FDF47","OUT018",3237.52320010659
"NCB54","OUT019",144.549989055572
"NCK19","OUT027",4477.45109975721
"FDX16","OUT017",2519.88386507244
"FDL50","OUT045",1985.82426547106
"NCE31","OUT035",707.635852479776
"DRJ01","OUT049",2646.30015154299
"FDE22","OUT013",2597.36907015431
"FDY20","OUT019",-421.537149918697
"NCO14","OUT045",684.112998484914
"NCR50","OUT017",2513.09520638822
"DRM47","OUT017",3124.47712453391
"FDO27","OUT010",-337.461425733083
"FDJ20","OUT027",3471.69102754403
"NCX17","OUT013",3692.64358422879
"FDG59","OUT049",737.688231093886
"FDD52","OUT045",1697.42636960338
"FDO48","OUT017",3643.76578414289
"FDC59","OUT019",-800.77165227791
"FDS15","OUT018",1490.75151688717
"FDB47","OUT035",3461.3676999684
"FDV14","OUT019",-474.118578302524
"FDB27","OUT013",3143.07322241321
"FDA35","OUT035",2153.84449934148
"FDN51","OUT018",3887.41037804084
"FDO39","OUT019",1021.95675902699
"FDB28","OUT049",3236.42339138052
"DRJ25","OUT046",807.596743269421
"FDH46","OUT027",3098.02304736954
"FDI10","OUT045",2720.8716045556
"FDU21","OUT018",329.764754162152
"FDD09","OUT049",2981.29941989876
"FDD10","OUT046",2902.85143005587
"FDN31","OUT010",1158.63916735956
"FDA46","OUT018",2825.97478125901
"FDM56","OUT046",1741.50428080826
"FDF11","OUT010",1936.22880080467
"FDS32","OUT018",2023.44402152006
"NCM06","OUT013",2448.23859410491
"FDZ26","OUT045",3740.49945830368
"FDO01","OUT013",2154.32684861077
"FDJ46","OUT049",2878.63584703266
"FDG26","OUT019",2165.43925339398
"FDZ38","OUT035",2936.28426608667
"NCO55","OUT013",1684.36674832265
"FDT60","OUT035",2108.90423278084
"FDW37","OUT049",1552.6543810911
"NCK42","OUT018",3095.42467766495
"FDA45","OUT046",2781.77290170362
"FDW55","OUT018",3722.37615933227
"FDY44","OUT017",3268.48235921378
"FDQ31","OUT017",1533.19766969096
"FDM09","OUT049",2854.20056090736
"FDH12","OUT018",1396.98009452825
"NCQ43","OUT035",1862.29410722055
"FDT33","OUT035",2845.26681092241
"NCT41","OUT018",2105.83687671836
"DRJ25","OUT010",-1088.26917146823
"NCQ41","OUT046",3116.73180625615
"NCN17","OUT049",1688.46154309694
"DRO35","OUT027",3311.47473666757
"FDU27","OUT018",566.104327737007
"FDY43","OUT027",4150.24522537785
"FDG46","OUT035",2029.44650756372
"DRL49","OUT018",2012.60505358
"NCB55","OUT049",1018.25586311683
"FDK28","OUT049",4171.25147857934
"FDO49","OUT045",827.149653707372
"FDT03","OUT013",2950.71380251712
"FDW33","OUT027",3112.66560350497
"FDR02","OUT035",1920.90867381798
"FDF50","OUT013",3163.56588523672
"FDA40","OUT018",1175.86490182846
"NCT53","OUT018",2333.59366585058
"FDY60","OUT035",2462.22937966123
"FDP44","OUT027",3134.52215322323
"NCQ50","OUT045",3297.52451099823
"NCC30","OUT017",2918.90501626392
"FDQ60","OUT018",1666.96637200645
"FDG41","OUT046",1784.19745940972
"FDQ03","OUT046",3783.57571188193
"FDM03","OUT045",1643.34750625818
"FDZ51","OUT018",1268.03548736179
"DRF51","OUT035",781.44434510767
"FDF39","OUT017",4267.42116695415
"FDW52","OUT035",2789.41378706402
"FDY22","OUT049",2440.87726970891
"FDG14","OUT013",2471.23637148985
"FDA57","OUT017",788.194195383925
"FDL45","OUT019",127.596763181816
"FDX28","OUT046",1556.77077087037
"NCQ54","OUT013",2726.33822644486
"FDH40","OUT045",1270.42897593129
"FDU52","OUT035",2655.00082939966
"FDT60","OUT010",71.8790578053409
"FDK08","OUT045",1574.57048151145
"FDN04","OUT049",2997.81562572977
"FDE50","OUT013",3056.14279439139
"FDI16","OUT049",978.53221502357
"FDM50","OUT049",1143.93961255804
"NCV30","OUT049",1104.59213659936
"FDT44","OUT013",1879.94545225318
"FDY60","OUT013",2402.67411558571
"FDT56","OUT017",1116.40106866838
"FDV58","OUT018",2802.52746259666
"FDU04","OUT013",2001.80429289141
"NCN05","OUT027",4374.51580745434
"FDI53","OUT018",2321.83069568432
"FDD34","OUT046",2637.08385567889
"FDW47","OUT027",3430.41467366646
"FDT51","OUT027",3284.62654801198
"FDO27","OUT013",1596.40289550151
"NCQ18","OUT018",1307.26637250904
"NCW05","OUT013",1732.69362832291
"FDI15","OUT010",2259.66715733677
"NCH43","OUT010",1507.02577802052
"FDT40","OUT049",2087.33764706508
"NCG19","OUT017",3719.85354037433
"NCM30","OUT035",816.444473201805
"FDB38","OUT017",2669.42312555305
"FDB22","OUT046",2458.09186010489
"FDC58","OUT046",758.85268296138
"NCI29","OUT013",2270.08415883901
"FDA23","OUT010",-281.699724720046
"DRG48","OUT013",2329.65708233643
"FDV21","OUT013",1997.47184726852
"NCG18","OUT019",-280.725534380188
"FDG40","OUT045",545.963713723573
"FDU24","OUT018",1257.29779685827
"FDA22","OUT049",2740.27431781891
"FDY35","OUT046",850.317890975037
"FDJ15","OUT045",2898.93628978227
"NCW18","OUT018",3427.04718908767
"FDK56","OUT018",2719.645504637
"FDF44","OUT046",2156.90743816842
"FDP51","OUT049",2046.10787539444
"FDU22","OUT027",3300.61818303995
"FDM28","OUT017",2941.05098393202
"NCL42","OUT046",3832.52540081318
"FDJ15","OUT019",1110.97758034135
"FDI32","OUT018",1515.73151739618
"DRL11","OUT046",2537.17239410998
"DRO59","OUT018",941.138976316212
"FDA07","OUT019",129.854615308954
"NCO53","OUT013",2881.71171539968
"FDO21","OUT045",3531.99895261553
"FDW39","OUT045",2828.02432267769
"NCV17","OUT013",2094.53768628924
"FDE22","OUT046",2542.33819100195
"NCB06","OUT018",2226.57699203663
"DRF48","OUT017",3034.68587015789
"FDB05","OUT013",3927.93013718985
"FDP28","OUT027",5558.61083172833
"FDP23","OUT046",3485.54107065501
"NCS41","OUT018",2607.09595024587
"FDS40","OUT018",393.818123092009
"FDA16","OUT017",3567.49932370083
"FDN20","OUT035",2825.77705385462
"FDF04","OUT027",5521.09696852283
"DRG36","OUT018",2409.35344153595
"FDW16","OUT018",1259.56191535271
"FDU09","OUT017",1042.95174743831
"FDW01","OUT046",2470.90188959852
"FDB15","OUT045",4098.95093057666
"NCJ17","OUT049",1441.90692004116
"NCT18","OUT018",2611.78819384109
